sample_id	aro_gene	hit_rows
RW_4	CTX-M-95	133
RW_4	OXA-1147	458
RW_4	amrB	89771
RW_4	AAC(6')-Ib8	1734
RW_4	OXA-677	1824
RW_4	emrB	15363
RW_4	PDC-552	2
RW_4	OXA-637	5
RW_4	OXA-678	22
RW_4	CTX-M-14	42
RW_4	CTX-M-96	43
RW_4	OXA-322	84
RW_4	OXA-1189	88
RW_4	OXA-363	204
RW_4	CTX-M-55	86
RW_4	OXA-1148	777
RW_4	OXA-1107	192
RW_4	AAC(6')-Ib9	1663
RW_4	PDC-553	37
RW_4	OXA-638	16
RW_4	CTX-M-15	9
RW_4	OXA-364	62
RW_4	OXA-323	99
RW_4	CTX-M-97	73
RW_4	OXA-1149	96
RW_4	OXA-679	237
RW_4	CTX-M-56	192
RW_4	PDC-512	241
RW_4	OXA-1108	3088
RW_4	MCR-3.40	2471
RW_4	PDC-280	26
RW_4	OXA-1109	1
RW_4	OXA-639	9
RW_4	OXA-365	11
RW_4	PDC-595	43
RW_4	CTX-M-16	8
RW_4	CTX-M-130	107
RW_4	CTX-M-171	98
RW_4	CTX-M-98	94
RW_4	APH(3')-Va	264
RW_4	OXA-324	149
RW_4	MCR-3.41	3652
RW_4	CTX-M-17	2
RW_4	PDC-281	10
RW_4	PDC-555	51
RW_4	PDC-514	15
RW_4	CTX-M-99	21
RW_4	OXA-325	155
RW_4	PDC-240	76
RW_4	CTX-M-58	55
RW_4	APH(3')-Vb	115
RW_4	OXA-366	113
RW_4	CTX-M-131	199
RW_4	PDC-515	1
RW_4	PDC-597	14
RW_4	PDC-282	8
RW_4	OXA-326	84
RW_4	CTX-M-132	45
RW_4	APH(3')-Vc	228
RW_4	CTX-M-59	125
RW_4	PDC-241	279
RW_4	PDC-598	1
RW_4	PDC-516	4
RW_4	CTX-M-19	72
RW_4	CTX-M-174	29
RW_4	PDC-557	27
RW_4	OXA-327	91
RW_4	PDC-201	78
RW_4	PDC-283	300
RW_4	IMI-10	22
RW_4	lfrA	1189
RW_4	OXA-368	1386
RW_4	PDC-284	45
RW_4	CTX-M-175	6
RW_4	PDC-517	31
RW_4	PDC-243	3
RW_4	PDC-202	71
RW_4	vph	193
RW_4	CTX-M-134	10
RW_4	OXA-328	92
RW_4	PDC-559	1
RW_4	PDC-285	2
RW_4	PDC-518	9
RW_4	PDC-203	16
RW_4	PDC-244	29
RW_4	OXA-329	161
RW_4	mgtA	42
RW_4	IMI-12	34
RW_4	CTX-M-136	5
RW_4	PDC-245	1
RW_4	PDC-519	7
RW_4	LptD	6982
RW_4	IMI-13	35
RW_4	emrK	8468
RW_4	PDC-246	3
RW_4	PDC-205	15
RW_4	CTX-M-137	87
RW_4	IMI-14	32
RW_4	CTX-M-138	1
RW_4	CTX-M-179	23
RW_4	PDC-247	71
RW_4	IMI-15	36
RW_4	PDC-289	3
RW_4	IMI-16	13
RW_4	CTX-M-139	78
RW_4	PDC-207	207
RW_4	BAT-1	126
RW_4	ORR-1	104
RW_4	IMI-17	31
RW_4	mdsA	3068
RW_4	IMI-18	8
RW_4	mdsB	98503
RW_4	IMI-19	7
RW_4	mdsC	11576
RW_4	emrR	648
RW_4	ACI-1	313
RW_4	PSV-1	252
RW_4	ANT3II_ANT6II	5814
RW_4	sgm	2
RW_4	vanW_in_vanI_cl	332
RW_4	VEB-1	2937
RW_4	NDM-40	10
RW_4	VEB-2	2652
RW_4	NDM-41	5
RW_4	VEB-3	2775
RW_4	NDM-42	10
RW_4	OKP-A-10	71
RW_4	VEB-4	2173
RW_4	NDM-43	10
RW_4	CdnimB	256
RW_4	OKP-A-11	106
RW_4	VEB-5	2337
RW_4	emrY	13549
RW_4	NDM-44	10
RW_4	OKP-A-12	133
RW_4	VEB-6	2215
RW_4	NDM-45	2
RW_4	CMH-30	41
RW_4	OKP-A-13	108
RW_4	VEB-7	2249
RW_4	NDM-46	5
RW_4	CMH-31	61
RW_4	OKP-A-14	127
RW_4	VEB-8	1468
RW_4	NDM-47	7
RW_4	CMH-32	49
RW_4	OKP-A-15	151
RW_4	VEB-9	2958
RW_4	NDM-48	4
RW_4	CMH-33	33
RW_4	Bsub_mprF	391
RW_4	OKP-A-16	69
RW_4	mel	3917
RW_4	NDM-49	4
RW_4	OKP-A-17	57
RW_4	vanZ_in_vanA_cl	125
RW_4	CMH-34	54
RW_4	ANT(3'')-IIa	1185
RW_4	ANT(3'')-IIb	1136
RW_4	hp1181	5004
RW_4	tet(56)	76
RW_4	APH(2'')-IIa	28
RW_4	aad(6)	267
RW_4	ANT(3'')-IIc	1143
RW_4	tet(52)	112
RW_4	KPC-240	61
RW_4	KPC-241	60
RW_4	OKP-B-1	73
RW_4	CMY-121	581
RW_4	CMY-163	3
RW_4	KPC-201	51
RW_4	CMY-122	59
RW_4	Saga_mprF	293
RW_4	OKP-B-2	82
RW_4	CMY-164	1
RW_4	OKP-B-3	64
RW_4	CMY-165	4
RW_4	APH(3')-VIIa	59
RW_4	OKP-B-4	33
RW_4	CMY-124	34
RW_4	tet(X5)	1606
RW_4	AAC6_Ie_APH2_Ia	512
RW_4	chrB	1047
RW_4	CMY-166	9
RW_4	CMY-125	23
RW_4	OKP-B-5	61
RW_4	tet(X1)	1665
RW_4	CMY-167	26
RW_4	OKP-B-6	77
RW_4	Rv1877	2730
RW_4	CMY-168	18
RW_4	OXA-114a	72
RW_4	OKP-B-7	32
RW_4	CMY-127	34
RW_4	ALI-1	4
RW_4	OXA-114b	60
RW_4	CMY-128	89
RW_4	OKP-B-8	90
RW_4	CMY-169	254
RW_4	LHK-1	256
RW_4	CME-1	711
RW_4	CMY-129	37
RW_4	OXA-114c	36
RW_4	ALI-2	118
RW_4	OKP-B-9	68
RW_4	LHK-2	309
RW_4	CME-2	699
RW_4	OXA-114d	56
RW_4	LHK-3	206
RW_4	farA	9496
RW_4	CME-3	723
RW_4	OXA-80	1
RW_4	OXA-114e	42
RW_4	LHK-4	199
RW_4	farB	15570
RW_4	BIM-1	7
RW_4	OXA-114f	41
RW_4	LHK-5	236
RW_4	OXA-82	2
RW_4	OXA-114g	78
RW_4	LHK-6	112
RW_4	cmlB1	4801
RW_4	OXA-42	36
RW_4	OXA-83	65
RW_4	OXA-114h	35
RW_4	LHK-7	279
RW_4	OXA-43	35
RW_4	OXA-84	18
RW_4	OXA-114i	52
RW_4	BlaB-10	25
RW_4	OXA-114j	11
RW_4	BlaB-11	29
RW_4	RASA-1	184
RW_4	ADC-280	14
RW_4	OXA-85	413
RW_4	AQU-1	986
RW_4	QnrB50	99
RW_4	OXA-86	9
RW_4	BlaB-12	15
RW_4	ADC-240	55
RW_4	OXA-114k	43
RW_4	QnrB10	74
RW_4	OXA-45	27
RW_4	AQU-2	947
RW_4	ADC-281	163
RW_4	OXY-7-1	21
RW_4	BlaB-13	17
RW_4	OXA-114l	38
RW_4	ADC-241	9
RW_4	OXA-87	108
RW_4	ADC-282	517
RW_4	AQU-3	679
RW_4	QnrB11	62
RW_4	OXA-46	1213
RW_4	ADC-283	3
RW_4	OXA-88	2
RW_4	ADC-242	6
RW_4	QnrB12	45
RW_4	OXA-114m	29
RW_4	BlaB-14	34
RW_4	ADC-201	881
RW_4	OXA-47	726
RW_4	OXA-114n	14
RW_4	ADC-284	8
RW_4	OXA-89	8
RW_4	BlaB-15	27
RW_4	OXA-48	152
RW_4	ADC-243	101
RW_4	QnrB13	54
RW_4	ADC-202	573
RW_4	QnrB54	362
RW_4	ADC-244	4
RW_4	ADC-203	3
RW_4	BlaB-16	25
RW_4	vanZ_in_vanF_cl	148
RW_4	OXA-49	46
RW_4	QnrB14	33
RW_4	ADC-285	504
RW_4	QnrB55	105
RW_4	ADC-204	1
RW_4	ADC-286	34
RW_4	OXA-114p	28
RW_4	BlaB-17	29
RW_4	QnrB56	84
RW_4	ADC-245	652
RW_4	QnrB15	118
RW_4	ADC-287	5
RW_4	BlaB-18	28
RW_4	OXA-114q	24
RW_4	QnrB57	13
RW_4	QnrB16	11
RW_4	APH(3')-VIIIa	200
RW_4	ADC-246	111
RW_4	ADC-205	239
RW_4	tva(A)	13809
RW_4	BlaB-19	15
RW_4	OXA-114r	36
RW_4	APH(3')-VIIIb	67
RW_4	QnrB17	18
RW_4	ADC-247	49
RW_4	QnrB58	87
RW_4	ADC-206	916
RW_4	ADC-288	495
RW_4	CRD3-1	309
RW_4	OXA-114s	30
RW_4	L1_BLA	63
RW_4	QnrB59	26
RW_4	QnrB18	74
RW_4	ADC-248	161
RW_4	ADC-289	487
RW_4	ADC-207	1218
RW_4	Sint_ACT_CHL	508
RW_4	OXA-114t	25
RW_4	ADC-249	185
RW_4	ADC-208	122
RW_4	QnrB19	218
RW_4	IMI-1	38
RW_4	OXA-114u	16
RW_4	ADC-209	785
RW_4	IMI-2	49
RW_4	MdtK	1634
RW_4	OXA-114v	34
RW_4	IMI-3	41
RW_4	IMI-4	15
RW_4	OXA-114w	28
RW_4	dfrA20	3306
RW_4	opcM	2862
RW_4	IMI-5	24
RW_4	OXA-114x	35
RW_4	dfrA21	3789
RW_4	MCR-1.1	6187
RW_4	dfrA22	3971
RW_4	IMI-6	27
RW_4	MCR-1.2	7709
RW_4	dfrA23	25
RW_4	Scoh_vga(E)	35615
RW_4	IMI-7	47
RW_4	VEB-20	2236
RW_4	MCR-1.3	7141
RW_4	IMI-8	49
RW_4	dfrA24	624
RW_4	vanTm_in_vanL	40
RW_4	YojI	9240
RW_4	VEB-21	1984
RW_4	MdtQ	2696
RW_4	MCR-1.4	6627
RW_4	dfrA25	1679
RW_4	IMI-9	18
RW_4	VEB-22	2546
RW_4	MCR-1.5	7698
RW_4	NmcA	42
RW_4	VEB-23	2249
RW_4	MCR-1.6	7240
RW_4	dfrA26	4948
RW_4	PC1_blaZ	40
RW_4	VEB-24	985
RW_4	MCR-1.7	7967
RW_4	dfrA27	1022
RW_4	LEN-40	5
RW_4	VEB-25	2121
RW_4	MCR-1.8	7934
RW_4	dfrA28	1020
RW_4	LEN-41	15
RW_4	mtrA	417
RW_4	VEB-26	2086
RW_4	MCR-1.9	6621
RW_4	dfrA29	1673
RW_4	LEN-42	14
RW_4	blaR1	521
RW_4	VEB-27	1458
RW_4	LEN-43	13
RW_4	PME-1	195
RW_4	VEB-28	1888
RW_4	mtrC	8203
RW_4	OXA-790	11
RW_4	VEB-29	408
RW_4	ECV-1	124
RW_4	mtrD	92919
RW_4	OXA-1260	605
RW_4	OXA-791	22
RW_4	HBL-1	269
RW_4	mtrE	9122
RW_4	OXA-1261	658
RW_4	MIR-30	46
RW_4	OXA-1221	24
RW_4	RATA-1	503
RW_4	OXA-1262	682
RW_4	OXA-1222	13
RW_4	MIR-31	30
RW_4	OXA-793	363
RW_4	RATA-2	431
RW_4	PEN-A30	268
RW_4	OXA-1263	629
RW_4	OXA-1223	2
RW_4	OXA-753	1
RW_4	TEM-121	7
RW_4	TEM-162	51
RW_4	MIR-32	31
RW_4	OXA-1264	271
RW_4	PEN-A31	187
RW_4	pmrA	1488
RW_4	OXA-794	1707
RW_4	Erm(48)	1159
RW_4	MIR-33	20
RW_4	tmrB	19
RW_4	OXA-1224	115
RW_4	PEN-A32	258
RW_4	OXA-795	1881
RW_4	lmrB	1501
RW_4	OXA-1266	15
RW_4	OXA-755	46
RW_4	OXA-440	49
RW_4	MIR-34	29
RW_4	OXA-714	3
RW_4	OXA-1225	57
RW_4	TEM-123	77
RW_4	PEN-A33	192
RW_4	OXA-481	150
RW_4	OXA-796	722
RW_4	lmrC	14348
RW_4	OXA-400	2
RW_4	OXA-1267	13
RW_4	OXA-441	3
RW_4	OXA-756	1
RW_4	OXA-715	2
RW_4	OXA-482	44
RW_4	MIR-35	23
RW_4	OXA-1226	67
RW_4	TEM-124	125
RW_4	PEN-A34	132
RW_4	Abau_AbaF	9585
RW_4	lmrD	57028
RW_4	OXA-716	1
RW_4	OXA-442	8
RW_4	OXA-483	35
RW_4	PDC-631	10
RW_4	OXA-798	56
RW_4	OXA-401	71
RW_4	OXA-1268	3
RW_4	TEM-166	85
RW_4	OXA-1227	84
RW_4	PEN-A35	235
RW_4	TEM-125	30
RW_4	OXA-758	1
RW_4	OXA-1269	11
RW_4	OXA-717	5
RW_4	TEM-167	2
RW_4	OXA-484	107
RW_4	OXA-402	52
RW_4	TEM-126	105
RW_4	OXA-1228	86
RW_4	OXA-443	111
RW_4	IMP-90	28
RW_4	OXA-759	8
RW_4	TEM-168	4
RW_4	OXA-1229	1
RW_4	PDC-633	70
RW_4	OXA-403	3
RW_4	IMP-91	27
RW_4	OXA-444	160
RW_4	OXA-485	75
RW_4	TEM-127	63
RW_4	PEN-A37	272
RW_4	OXA-170	63
RW_4	NmcR	4333
RW_4	TEM-128	1
RW_4	IMP-51	30
RW_4	PDC-360	22
RW_4	OXA-404	1
RW_4	IMP-10	16
RW_4	IMP-92	36
RW_4	OXA-130	174
RW_4	OXA-486	130
RW_4	PEN-A38	222
RW_4	OXA-171	78
RW_4	TEM-169	42
RW_4	CTX-M-252	1
RW_4	PDC-361	1
RW_4	OXA-446	6
RW_4	IMP-93	9
RW_4	PDC-635	3
RW_4	IMP-11	18
RW_4	PDC-320	9
RW_4	IMP-52	16
RW_4	GIM-1	18
RW_4	ANT(3'')-Ib	214
RW_4	OXA-131	62
RW_4	OXA-172	68
RW_4	OXA-405	805
RW_4	CTX-M-212	1
RW_4	PDC-636	1
RW_4	OXA-406	6
RW_4	IMP-53	11
RW_4	OXA-447	13
RW_4	OXA-132	2
RW_4	IMP-94	29
RW_4	GIM-2	17
RW_4	CTX-M-253	41
RW_4	OXA-173	60
RW_4	OXA-488	99
RW_4	PDC-362	205
RW_4	IMP-12	33
RW_4	CTX-M-254	2
RW_4	OXA-448	12
RW_4	IMP-95	17
RW_4	CTX-M-213	8
RW_4	OXA-407	38
RW_4	IMP-54	27
RW_4	IMP-13	31
RW_4	OXA-133	57
RW_4	OXA-489	23
RW_4	PDC-637	12
RW_4	OXA-174	84
RW_4	EreA2	666
RW_4	LCR-1	1527
RW_4	GIM-3	27
RW_4	PDC-638	1
RW_4	CTX-M-214	3
RW_4	PDC-323	6
RW_4	CTX-M-255	2
RW_4	OXA-449	7
RW_4	IMP-96	19
RW_4	IMP-55	5
RW_4	IMP-14	39
RW_4	OXA-175	14
RW_4	PDC-364	35
RW_4	OXA-408	54
RW_4	OXA-134	201
RW_4	pgpB	148
RW_4	OXA-176	4
RW_4	IMP-56	16
RW_4	PDC-324	28
RW_4	IMP-97	10
RW_4	IMP-15	33
RW_4	mef(H)	19
RW_4	PDC-365	12
RW_4	PDC-639	216
RW_4	CTX-M-216	1
RW_4	IMP-16	14
RW_4	PDC-325	1
RW_4	PDC-366	7
RW_4	IMP-98	6
RW_4	ACT-170	38
RW_4	PEDO-1	145
RW_4	mef(D)	882
RW_4	OXA-136	356
RW_4	IMP-99	9
RW_4	IMP-17	5
RW_4	IMP-58	8
RW_4	PDC-326	22
RW_4	CTX-M-217	45
RW_4	OXA-178	56
RW_4	PEDO-2	69
RW_4	ACT-171	122
RW_4	Abau_AbaQ	2554
RW_4	vanS_in_vanA_cl	3088
RW_4	OXA-137	354
RW_4	CTX-M-259	2
RW_4	IMP-18	27
RW_4	PDC-327	26
RW_4	OXA-179	3
RW_4	IMP-59	52
RW_4	OXA-138	17
RW_4	ACT-131	82
RW_4	PEDO-3	61
RW_4	ACT-172	41
RW_4	lmrP	26
RW_4	PDC-369	1
RW_4	IMP-19	37
RW_4	PDC-328	13
RW_4	ACT-173	110
RW_4	OXA-139	31
RW_4	CTX-M-219	15
RW_4	blaC	106
RW_4	tetA(P)	556
RW_4	ACT-174	6
RW_4	PDC-329	22
RW_4	ACT-175	15
RW_4	ACT-176	23
RW_4	blaF	88
RW_4	ACT-177	129
RW_4	ACT-178	265
RW_4	LnuH	386
RW_4	ACT-179	5
RW_4	bcrA	31716
RW_4	bcrB	6
RW_4	bcrC	165
RW_4	tet(W)	24872
RW_4	tet(S)	23081
RW_4	tap	52
RW_4	FOX-10	325
RW_4	tet(O)	26308
RW_4	tet(K)	79
RW_4	LnuP	232
RW_4	FOX-12	440
RW_4	tet(G)	7250
RW_4	EC-5	772
RW_4	FOX-13	423
RW_4	dfrB1	113
RW_4	tet(C)	8817
RW_4	KLUG-1	30
RW_4	FOX-14	419
RW_4	dfrB2	115
RW_4	dfrB3	112
RW_4	FOX-15	272
RW_4	EC-8	876
RW_4	AAC6_30_AAC6_Ib	1684
RW_4	FOX-16	349
RW_4	dfrB4	98
RW_4	FOX-17	248
RW_4	dfrB5	112
RW_4	FOX-18	311
RW_4	dfrB6	114
RW_4	tet(64)	10620
RW_4	Ecol_emrE	5000
RW_4	dfr22	4050
RW_4	dfrB7	110
RW_4	FOX-19	258
RW_4	CfiA2	100
RW_4	OCH-1	936
RW_4	CfiA4	78
RW_4	OCH-2	919
RW_4	MOC-1	156
RW_4	tet(37)	1496
RW_4	OCH-3	1080
RW_4	SHV-162	48
RW_4	vanS_in_vanB_cl	777
RW_4	SHV-121	130
RW_4	BUT-1	274
RW_4	tet(33)	4671
RW_4	OCH-4	752
RW_4	cipA	691
RW_4	BUT-2	302
RW_4	OCH-5	839
RW_4	SHV-164	66
RW_4	CfiA8	80
RW_4	SHV-123	199
RW_4	OCH-6	699
RW_4	tetB(P)	27662
RW_4	CfiA9	78
RW_4	SHV-124	234
RW_4	OCH-7	794
RW_4	SHV-125	220
RW_4	OCH-8	899
RW_4	SHV-167	82
RW_4	SHV-126	229
RW_4	TEM-80	110
RW_4	marA	698
RW_4	SHV-168	6
RW_4	VMB-1	35
RW_4	SHV-127	189
RW_4	TEM-81	114
RW_4	arr-1	536
RW_4	SHV-128	19
RW_4	arr-2	859
RW_4	AAK-1	10
RW_4	SHV-129	5
RW_4	TEM-42	116
RW_4	arr-3	859
RW_4	TEM-83	2
RW_4	TEM-43	33
RW_4	arr-4	730
RW_4	msr(I)	40955
RW_4	TEM-85	3
RW_4	arr-5	805
RW_4	SHN-1	21
RW_4	TEM-86	6
RW_4	TEM-45	1
RW_4	PDC-70	21
RW_4	TEM-87	16
RW_4	arr-7	715
RW_4	PDC-30	1
RW_4	PDC-71	4
RW_4	TEM-88	23
RW_4	TEM-47	58
RW_4	arr-8	703
RW_4	aadA8b	4587
RW_4	TEM-89	10
RW_4	PDC-72	6
RW_4	TEM-48	2
RW_4	IMP-1	23
RW_4	TER-1	272
RW_4	ADC-320	1
RW_4	PDC-32	4
RW_4	IMP-2	39
RW_4	PDC-73	219
RW_4	TER-2	360
RW_4	IMP-3	14
RW_4	EXO-1	173
RW_4	ADC-321	361
RW_4	PDC-33	500
RW_4	PDC-34	20
RW_4	IMP-4	34
RW_4	ADC-322	95
RW_4	PDC-75	210
RW_4	PDC-35	1
RW_4	ADC-323	5
RW_4	IMP-5	35
RW_4	PDC-76	154
RW_4	MCR-8.1	9032
RW_4	IMP-6	16
RW_4	ADC-324	565
RW_4	PDC-77	198
RW_4	AAC(6')-Ib-cr1	1573
RW_4	MCR-8.2	8954
RW_4	QnrA1	345
RW_4	IMP-7	29
RW_4	ADC-325	13
RW_4	PDC-78	192
RW_4	MCR-8.3	8932
RW_4	QnrA2	262
RW_4	IMP-8	37
RW_4	PDC-38	18
RW_4	ADC-326	45
RW_4	Vcho_varG	16
RW_4	PDC-79	254
RW_4	VIM-80	22
RW_4	Eclo_acrA	16270
RW_4	MCR-8.4	8966
RW_4	QnrA3	316
RW_4	AAC(6')-Ib-cr3	1481
RW_4	ADC-327	1
RW_4	VIM-81	1
RW_4	VIM-40	3
RW_4	IMP-9	17
RW_4	QnrA4	316
RW_4	AAC(6')-Ib-cr4	1574
RW_4	VIM-82	1
RW_4	VIM-41	6
RW_4	ADC-328	1
RW_4	QnrA5	316
RW_4	AAC(6')-Ib-cr5	1583
RW_4	VIM-42	16
RW_4	ADC-329	97
RW_4	VIM-83	4
RW_4	QnrA6	177
RW_4	AAC(6')-Ib-cr6	1565
RW_4	SPS-1	4
RW_4	VIM-84	3
RW_4	OXY-2-1	58
RW_4	VIM-43	22
RW_4	QnrA7	245
RW_4	AAC(6')-Ib-cr7	1583
RW_4	VIM-85	1
RW_4	OXY-2-2	79
RW_4	VIM-44	8
RW_4	AAC(6')-Ib-cr8	1468
RW_4	VIM-45	6
RW_4	VIM-86	4
RW_4	OXY-2-3	96
RW_4	vanS_in_vanG_cl	2970
RW_4	AAC(6')-Ib-cr9	1499
RW_4	vanS_in_vanC_cl	2253
RW_4	VIM-87	1
RW_4	VIM-46	3
RW_4	OXY-2-4	95
RW_4	VIM-47	7
RW_4	VIM-88	2
RW_4	OXY-2-5	63
RW_4	VIM-48	2
RW_4	OXY-2-6	52
RW_4	vanTr_in_vanL	1746
RW_4	VIM-49	16
RW_4	OXY-2-7	71
RW_4	OXY-2-8	55
RW_4	OXY-2-9	110
RW_4	vanA	3575
RW_4	MYO-1	116
RW_4	vanB	2093
RW_4	vanC	4598
RW_4	GES-30	781
RW_4	vanD	5262
RW_4	GES-31	407
RW_4	GES-32	135
RW_4	vanE	3139
RW_4	DHT2-1	150
RW_4	CMY-70	230
RW_4	vanF	2420
RW_4	GES-33	633
RW_4	CMY-30	19
RW_4	ASU1-1	60
RW_4	CMY-71	200
RW_4	vanG	3841
RW_4	GES-34	535
RW_4	CMY-31	7
RW_4	OXA-871	34
RW_4	OXA-830	347
RW_4	CMY-72	85
RW_4	GES-35	588
RW_4	OXA-831	3
RW_4	OXA-872	1
RW_4	TEM-240	46
RW_4	FosB1	61
RW_4	CMY-73	63
RW_4	GES-36	261
RW_4	CMY-32	230
RW_4	vanI	5053
RW_4	vanJ	8
RW_4	TEM-241	41
RW_4	OXA-832	26
RW_4	FosB2	18
RW_4	GES-37	227
RW_4	CMY-74	97
RW_4	CMY-33	573
RW_4	OXA-1302	547
RW_4	TEM-242	1
RW_4	OXA-1303	44
RW_4	OXA-833	58
RW_4	CMY-34	37
RW_4	FosB3	61
RW_4	GES-38	139
RW_4	CPS-1	84
RW_4	CfxA	4359
RW_4	CMY-75	132
RW_4	OXA-875	6
RW_4	CMY-76	14
RW_4	OXA-834	9
RW_4	OXA-1304	30
RW_4	FosB4	61
RW_4	Erm(52)	281
RW_4	CMY-35	415
RW_4	SPG-1	107
RW_4	vanL	3384
RW_4	GES-39	247
RW_4	CMY-36	1
RW_4	OXA-876	1
RW_4	OXA-1031	2
RW_4	OXA-561	36
RW_4	OXA-1305	41
RW_4	FosB5	58
RW_4	OXA-835	1155
RW_4	CMY-77	91
RW_4	OXA-520	1868
RW_4	vanM	2409
RW_4	OXA-521	1
RW_4	OXA-1306	6
RW_4	CMY-78	29
RW_4	OXA-562	116
RW_4	OXA-1073	86
RW_4	CMY-37	26
RW_4	OXA-1032	41
RW_4	FosB6	63
RW_4	OXA-836	482
RW_4	vanN	2299
RW_4	OXA-1033	2
RW_4	TEM-205	7
RW_4	OXA-563	14
RW_4	OXA-837	46
RW_4	CMY-38	61
RW_4	OXA-1307	38
RW_4	OXA-878	51
RW_4	OXA-522	167
RW_4	CMY-79	255
RW_4	vanO	5304
RW_4	OXA-879	6
RW_4	OXA-523	7
RW_4	TEM-206	12
RW_4	OXA-564	147
RW_4	OXA-290	46
RW_4	OXA-1308	190
RW_4	optrA	52671
RW_4	OXA-838	1595
RW_4	DHA-10	554
RW_4	vanP	4837
RW_4	CMY-39	282
RW_4	OXA-1035	2
RW_4	OXA-1076	3
RW_4	OXA-565	19
RW_4	OXA-524	7
RW_4	PDC-480	5
RW_4	TEM-207	39
RW_4	OXA-250	11
RW_4	OXA-839	26
RW_4	OXA-1309	160
RW_4	OXA-291	51
RW_4	PDC-481	31
RW_4	OXA-525	3
RW_4	OXA-566	63
RW_4	DHA-12	518
RW_4	OXA-292	49
RW_4	CfiA21	84
RW_4	OXA-251	1448
RW_4	OXA-210	1719
RW_4	OXA-1036	185
RW_4	TEM-209	1
RW_4	PDC-400	1
RW_4	OXA-1078	2
RW_4	OXA-252	75
RW_4	OXA-526	149
RW_4	OXA-567	371
RW_4	CfiA22	86
RW_4	OXA-293	97
RW_4	DHA-13	588
RW_4	OXA-211	1010
RW_4	OXA-1037	1201
RW_4	OXA-1079	2
RW_4	PDC-483	19
RW_4	OXA-527	74
RW_4	OXA-1038	94
RW_4	OXA-253	196
RW_4	CfiA23	91
RW_4	OXA-568	186
RW_4	DHA-14	417
RW_4	OXA-294	136
RW_4	OXA-212	962
RW_4	OXA-254	3
RW_4	OXA-1039	8
RW_4	PDC-484	4
RW_4	OXA-213	16
RW_4	PDC-443	26
RW_4	CfiA24	72
RW_4	DHA-15	462
RW_4	OXA-569	137
RW_4	OXA-295	121
RW_4	QnrAS	1054
RW_4	PDC-403	1
RW_4	PDC-485	21
RW_4	PDC-170	31
RW_4	OXA-255	111
RW_4	OXA-214	95
RW_4	DHA-16	487
RW_4	vanS_in_vanD_cl	1288
RW_4	vanS_in_vanL_cl	5080
RW_4	OXA-296	204
RW_4	PDC-171	2
RW_4	PDC-404	2
RW_4	KPC-80	4
RW_4	PDC-445	7
RW_4	PDC-486	76
RW_4	CfiA26	86
RW_4	OXA-297	47
RW_4	OXA-215	99
RW_4	DHA-17	497
RW_4	almE	105
RW_4	OXA-256	2036
RW_4	PDC-130	272
RW_4	almF	1
RW_4	PDC-172	1
RW_4	OXA-216	65
RW_4	PDC-487	3
RW_4	ACT-60	13
RW_4	KPC-40	7
RW_4	KPC-81	43
RW_4	PDC-405	175
RW_4	CfiA27	81
RW_4	OXA-298	44
RW_4	DHA-18	366
RW_4	ugd	26526
RW_4	OXA-257	465
RW_4	SMB-1	175
RW_4	PDC-488	1
RW_4	PDC-406	1
RW_4	PDC-132	3
RW_4	KPC-41	4
RW_4	almG	11
RW_4	PDC-173	14
RW_4	PDC-447	31
RW_4	OXA-217	43
RW_4	OXA-258	24
RW_4	CfiA28	83
RW_4	ACT-61	33
RW_4	ACT-20	236
RW_4	OXA-299	184
RW_4	CepA-29	1278
RW_4	DHA-19	445
RW_4	KPC-42	3
RW_4	PDC-448	2
RW_4	PDC-489	1
RW_4	ACT-62	50
RW_4	ACT-21	83
RW_4	PDC-133	66
RW_4	CfiA29	75
RW_4	BKC-1	275
RW_4	OXA-1	727
RW_4	KPC-43	1
RW_4	PDC-449	1
RW_4	PDC-408	3
RW_4	ACT-63	74
RW_4	OXA-219	15
RW_4	PDC-175	146
RW_4	ACT-22	120
RW_4	BKC-2	271
RW_4	OXA-2	2255
RW_4	KPC-85	4
RW_4	PDC-135	4
RW_4	IND-1	28
RW_4	ACT-23	83
RW_4	ACT-64	117
RW_4	OXA-3	1162
RW_4	PDC-136	1
RW_4	PDC-177	4
RW_4	ACT-24	60
RW_4	KPC-45	10
RW_4	ACT-65	216
RW_4	OXA-4	733
RW_4	IND-2	45
RW_4	PDC-137	20
RW_4	PDC-178	4
RW_4	IND-3	30
RW_4	KPC-87	42
RW_4	ACT-25	259
RW_4	ACT-66	101
RW_4	OXA-5	372
RW_4	PDC-138	1
RW_4	KPC-47	2
RW_4	ACT-67	40
RW_4	IND-4	87
RW_4	IND-5	26
RW_4	ACT-68	89
RW_4	ACT-27	284
RW_4	OXA-7	797
RW_4	IND-6	21
RW_4	ACT-28	153
RW_4	ACT-69	168
RW_4	acrB	127801
RW_4	IND-7	28
RW_4	ACT-29	140
RW_4	OXA-9	126
RW_4	tet(W/N/W)	24805
RW_4	QnrVC1	680
RW_4	IND-8	23
RW_4	tet(O/M/O)	26052
RW_4	acrD	117797
RW_4	IND-9	28
RW_4	QnrVC3	685
RW_4	Ecol_acrA	17149
RW_4	QnrVC4	691
RW_4	Spyo_ErmA_MLSb	491
RW_4	leuO	3457
RW_4	QnrVC5	708
RW_4	QnrVC6	691
RW_4	novA	48265
RW_4	norA	107
